mz,int,formula
489.142175,47515460,C24H26O11
489.178557,46794568,C25H30O10
489.214943,25069390,C26H34O9
489.251323,9389906,C27H38O8
490.036285,3950522,C20H14O14 13C1
490.07279,8783806,C21H18O13 13C1
490.101103,7899074,C22H21N1O12
490.109197,10201027,C22H22O12 13C1
490.137458,7088071,C23H25N1O11
490.145468,12797896,C23H26O11 13C1
490.181916,12339149,C24H30O10 13C1
490.21825,6391762,C25H34O9 13C1
491.046221,9513024,C21H16O14
491.048638,29231168,C21H16O14
491.085063,47712324,C22H20O13
491.100354,6490183,C26H20O10
491.121441,49612872,C23H24O12
491.157836,61999184,C24H28O11
491.194221,44107860,C25H32O10
491.230572,15370328,C26H36O9
492.05198,6719687,C20H16O14 13C1
492.088421,9554124,C21H20O13 13C1
492.11674,6613200,C22H23N1O12
492.124801,11438288,C22H24O12 13C1
492.161236,14239957,C23H28O11 13C1
492.197519,12847322,C24H32O10 13C1
492.234013,4458719,C25H36O9 13C1
493.027976,9120075,C20H14O15
493.043222,7932237,C24H14O12
493.064318,46401872,C21H18O14
493.079515,10520914,C25H18O11
493.100705,50596180,C22H22O13
493.115933,9185623,C26H22O10
493.137097,57870680,C23H26O12
493.152351,6523228,C27H26O9
493.173482,57674080,C24H30O11
493.188861,6023521,C28H30O8
493.209893,24021348,C25H34O10
493.246321,6531433,C26H38O9
494.067708,11782617,C20H18O14 13C1
494.082997,3529179,C24H18O11 13C1
494.104078,10766814,C21H22O13 13C1
494.132264,6556130,C22H25N1O12
494.140444,15747554,C22H26O12 13C1
494.176874,14387687,C23H30O11 13C1
494.21332,6949357,C24H34O10 13C1
495.04363,19384926,C20H16O15
495.058823,12782177,C24H16O12
495.079996,45615716,C21H20O14
495.095272,12520038,C25H20O11
495.116358,49482344,C22H24O13
495.131606,13552235,C26H24O10
495.152747,57412204,C23H28O12
495.168044,10308208,C27H28O9
495.189133,36997748,C24H32O11
495.204424,6589045,C28H32O8
495.225566,9996920,C25H36O10
496.046984,5237482,C19H16O15 13C1
496.062164,4750060,C23H16O12 13C1
496.083244,10767087,C20H20O14 13C1
496.098574,3992305,C24H20O11 13C1
496.119678,11389684,C21H24O13 13C1
496.134981,3025654,C25H24O10 13C1
496.15604,12929785,C22H28O12 13C1
496.171505,3212027,C26H28O9 13C1
496.192415,8850174,C23H32O11 13C1
497.038171,10734452,C23H14O13
497.059237,31263606,C20H18O15
497.074479,18893690,C24H18O12
497.095641,38669180,C21H22O14
497.110892,19975038,C25H22O11
497.132036,43191168,C22H26O13
497.147244,16173955,C26H26O10
497.168426,34507656,C23H30O12
497.1837,16354184,C27H30O9
497.204786,13896587,C24H34O11
497.220062,9833357,C28H34O8
498.062753,7310340,C19H18O15 13C1
498.077938,5626886,C23H18O12 13C1
498.09891,7703561,C20H22O14 13C1
498.114369,5127179,C24H22O11 13C1
498.135378,11062286,C21H26O13 13C1
498.150637,4561937,C25H26O10 13C1
498.171812,7867412,C22H30O12 13C1
498.187048,4103190,C26H30O9 13C1
498.208079,4279321,C23H34O11 13C1
499.038524,10652814,C19H16O16
499.053803,19549328,C23H16O13
499.074917,29461652,C20H20O15
499.090202,25234582,C24H20O12
499.111317,29658264,C21H24O14
499.126577,24546458,C25H24O11
499.147648,25398430,C22H28O13
499.162932,26086560,C26H28O10
499.184097,14208163,C23H32O12
499.199311,18582692,C27H32O9
499.235774,9964714,C28H36O8
500.057031,4869407,C22H16O13 13C1
500.078101,8047906,C19H20O15 13C1
500.093528,6384932,C23H20O12 13C1
500.114671,7212327,C20H24O14 13C1
500.129919,6294825,C24H24O11 13C1
500.151079,5668140,C21H28O13 13C1
500.166288,7851311,C25H28O10 13C1
500.187366,4562226,C22H32O12 13C1
500.202549,5410100,C26H32O9 13C1
500.238925,4185401,C27H36O8 13C1
501.032991,10595754,C22H14O14
501.054153,13487533,C19H18O16
501.069453,31755696,C23H18O13
501.090559,20319666,C20H22O15
501.105821,33099188,C24H22O12
501.126963,16174520,C21H26O14
501.14223,35130812,C25H26O11
501.163251,11316669,C22H30O13
501.178595,34115008,C26H30O10
501.214982,20942276,C27H34O9
501.251428,8302026,C28H38O8
502.072767,7163456,C22H18O13 13C1
502.09382,5123651,C19H22O15 13C1
502.109186,7179845,C23H22O12 13C1
502.130055,4419144,C20H26O14 13C1
502.137461,6573641,C24H25N1O11
502.145541,8293963,C24H26O11 13C1
502.181962,8121936,C25H30O10 13C1
502.218448,5746261,C26H34O9 13C1
503.048748,23760590,C22H16O14
503.069903,11161296,C19H20O16
503.085097,38506196,C23H20O13
503.106245,9244373,C20H24O15
503.121494,36736728,C24H24O12
503.157866,43912924,C25H28O11
503.194268,39161572,C26H32O10
503.230635,18222824,C27H36O9
504.052122,6877023,C21H16O14 13C1
504.088444,9400164,C22H20O13 13C1
504.116697,6492008,C23H23N1O12
504.124804,9703273,C23H24O12 13C1
504.161229,11521903,C24H28O11 13C1
504.197682,9932660,C25H32O10 13C1
504.234011,5885818,C26H36O9 13C1
505.028105,8622061,C21H14O15
505.064385,36442100,C22H18O14
505.100747,44240888,C23H22O13
505.116185,7172090,C27H22O10
505.137131,49549308,C24H26O12
505.173518,53284868,C25H30O11
505.20991,30380040,C26H34O10
505.246317,10612749,C27H38O9
506.067659,6623366,C21H18O14 13C1
506.10416,8999051,C22H22O13 13C1
506.140468,14635152,C23H26O12 13C1
506.176873,14897302,C24H30O11 13C1
506.213301,8024219,C25H34O10 13C1
507.043641,20517142,C21H16O15
507.058962,8704279,C25H16O12
507.080038,42668316,C22H20O14
507.095307,9064733,C26H20O11
507.116422,44699936,C23H24O13
507.131611,7115042,C27H24O10
507.152817,53809444,C24H28O12
507.168054,6238504,C28H28O9
507.189197,44568876,C25H32O11
507.225534,18190640,C26H36O10
508.046796,6025641,C20H16O15 13C1
508.08338,8466863,C21H20O14 13C1
508.119814,9261492,C22H24O13 13C1
508.156133,13717945,C23H28O12 13C1
508.192556,13013439,C24H32O11 13C1
508.228883,4690372,C25H36O10 13C1
509.038083,6230588,C24H14O13
509.059312,31068736,C21H18O15
509.074513,14045761,C25H18O12
509.095677,43520580,C22H22O14
509.110924,12259911,C26H22O11
509.132071,46928456,C23H26O13
509.147342,10048076,C27H26O10
509.168478,46207568,C24H30O12
509.183739,9187922,C28H30O9
509.204875,22778452,C25H34O11
509.220054,5784151,C29H34O8
509.241295,6476378,C26H38O10
510.062778,6386389,C20H18O15 13C1
510.077617,3957463,C24H18O12 13C1
510.099051,9081562,C21H22O14 13C1
510.114375,4940508,C25H22O11 13C1
510.135461,12063455,C22H26O13 13C1
510.171771,13193957,C23H30O12 13C1
510.20817,6476522,C24H34O11 13C1
511.038578,11064166,C20H16O16
511.053818,15799144,C24H16O13
511.074992,33919852,C21H20O15
511.090197,16978798,C25H20O12
511.111375,35099504,C22H24O14
511.126647,17044338,C26H24O11
511.147744,38278004,C23H28O13
511.163003,15438712,C27H28O10
511.184137,26448764,C24H32O12
511.19934,11703166,C28H32O9
511.220583,8803201,C25H36O11
511.235783,6198147,C29H36O8
512.057061,3507198,C23H16O13 13C1
512.078273,7525377,C20H20O15 13C1
512.09359,4383747,C24H20O12 13C1
512.114715,9294854,C21H24O14 13C1
512.13007,3003401,C25H24O11 13C1
512.151141,10941452,C22H28O13 13C1
512.166444,5022734,C26H28O10 13C1
512.187462,6820882,C23H32O12 13C1
513.033163,8172688,C23H14O14
513.054265,15602835,C20H18O16
513.069506,23598230,C24H18O13
513.090637,26383512,C21H22O15
513.10587,22353050,C25H22O12
513.12701,24646814,C22H26O14
513.142269,22123680,C26H26O11
513.163351,20354212,C23H30O13
513.178597,20452518,C27H30O10
513.199858,10261673,C24H34O12
513.215018,14226603,C28H34O9
513.251455,7943345,C29H38O8
514.057476,3401002,C19H18O16 13C1
514.072741,7640364,C23H18O13 13C1
514.093854,5588271,C20H22O15 13C1
514.10916,6247729,C24H22O12 13C1
514.130335,5383477,C21H26O14 13C1
514.145544,6010167,C25H26O11 13C1
514.166697,5350714,C22H30O13 13C1
514.181988,6436156,C26H30O10 13C1
514.218617,3323202,C27H34O9 13C1
515.048739,19158462,C23H16O14
515.069891,15324610,C20H20O16
515.085152,29955524,C24H20O13
515.106298,17208774,C21H24O15
515.121508,27694538,C25H24O12
515.142625,13751756,C22H28O14
515.157905,29595086,C26H28O11
515.179088,6747602,C23H32O13
515.194314,28808660,C27H32O10
515.230701,16160218,C28H36O9
515.267109,6378975,C29H40O8
516.052179,3044949,C22H16O14 13C1
516.073533,4036185,C19H20O16 13C1
516.088515,9614939,C23H20O13 13C1
516.109669,3882590,C20H24O15 13C1
516.124919,7370336,C24H24O12 13C1
516.146059,3298915,C21H28O14 13C1
516.161284,8951398,C25H28O11 13C1
516.19765400000006,7534187,C26H32O10 13C1
516.234189,4191857,C27H36O9 13C1
517.027991,6575848,C22H14O15
517.064448,27170542,C23H18O14
517.08557,9680625,C20H22O16
517.100794,32216820,C24H22O13
517.121935,7395063,C21H26O15
517.137159,34051832,C25H26O12
517.173584,37623552,C26H30O11
517.209957,26908420,C27H34O10
517.246338,13752073,C28H38O9
518.067756,5969797,C22H18O14 13C1
518.104124,8484746,C23H22O13 13C1
518.140607,8017808,C24H26O12 13C1
518.176936,11392917,C25H30O11 13C1
518.213295,7288731,C26H34O10 13C1
518.249701,3774368,C27H38O9 13C1
519.043706,16160792,C22H16O15
519.080075,36116508,C23H20O14
519.116448,34838564,C24H24O13
519.152848,44177448,C25H28O12
519.189248,41097260,C26H32O11
519.225613,21272628,C27H36O10
519.262042,5945401,C28H40O9
520.047095,3770543,C21H16O15 13C1
520.083383,11106485,C22H20O14 13C1
520.119754,10066106,C23H24O13 13C1
520.156192,11163840,C24H28O12 13C1
520.1926,10361029,C25H32O11 13C1
520.228971,7018699,C26H36O10 13C1
521.059346,27040072,C22H18O15
521.074587,7747914,C26H18O12
521.095758,37099852,C23H22O14
521.111089,8247632,C27H22O11
521.132135,37591380,C24H26O13
521.147357,6953301,C28H26O10
521.168513,43129176,C25H30O12
521.183803,6187355,C29H30O9
521.204891,31627614,C26H34O11
521.24121,10738019,C27H38O10
522.062719,3815903,C21H18O15 13C1
522.099061,7002597,C22H22O14 13C1
522.135456,8190442,C23H26O13 13C1
522.171868,11704815,C24H30O12 13C1
522.208249,10582517,C25H34O11 13C1
523.038592,10394226,C21H16O16
523.053997,7969396,C25H16O13
523.074985,32348792,C22H20O15
523.090218,12655226,C26H20O12
523.111393,34019964,C23H24O14
523.126617,9681535,C27H24O11
523.147804,38574724,C24H28O13
523.162996,9198213,C28H28O10
523.18417,34052744,C25H32O12
523.199443,7436938,C29H32O9
523.220529,16030349,C26H36O11
524.078539,6789903,C21H20O15 13C1
524.093505,3513105,C25H20O12 13C1
524.114687,8084244,C22H24O14 13C1
524.151161,10771225,C23H28O13 13C1
524.187537,7985951,C24H32O12 13C1
524.22395,5028644,C25H36O11 13C1
525.033063,6142878,C24H14O14
525.054288,18914208,C21H18O16
525.069585,15539107,C25H18O13
525.090683,27597734,C22H22O15
525.105934,13736873,C26H22O12
525.127083,28220332,C23H26O14
525.14236,12311470,C27H26O11
525.163423,28023730,C24H30O13
525.178724,11197364,C28H30O10
525.199835,16948150,C25H34O12
525.215198,6577081,C29H34O9
526.057845,3140664,C20H18O16 13C1
526.072905,4140090,C24H18O13 13C1
526.094088,6020157,C21H22O15 13C1
526.10935,3116095,C25H22O12 13C1
526.130434,7511107,C22H26O14 13C1
526.145698,3296325,C26H26O11 13C1
526.16691,6880328,C23H30O13 13C1
526.182092,3378250,C27H30O10 13C1
526.203287,4475982,C24H34O12 13C1
527.048828,13065420,C24H16O14
527.069985,18439376,C21H20O16
527.085189,22125778,C25H20O13
527.10629,19963092,C22H24O15
527.121603,18701526,C26H24O12
527.142719,21306586,C23H28O14
527.157968,17095900,C27H28O11
527.179113,15129824,C24H32O13
527.19433,15654114,C28H32O10
527.21548,5782757,C25H36O12
527.230711,10616039,C29H36O9
528.052107,3845474,C23H16O14 13C1
528.073177,5483877,C20H20O16 13C1
528.088543,4504936,C24H20O13 13C1
528.109647,4341099,C21H24O15 13C1
528.125149,5979501,C25H24O12 13C1
528.146059,4885872,C22H28O14 13C1
528.161436,3927410,C26H28O11 13C1
528.197695,4996472,C27H32O10 13C1
528.234068,2833789,C28H36O9 13C1
529.02799,6389236,C23H14O15
529.049221,5823991,C20H18O17
529.06451,23109112,C24H18O14
529.085572,17014268,C21H22O16
529.100873,23698942,C25H22O13
529.121983,13016578,C22H26O15
529.137202,26320388,C26H26O12
529.158419,10034695,C23H30O14
529.173653,24485386,C27H30O11
529.194758,5832205,C24H34O13
529.210028,20094478,C28H34O10
529.246426,11214356,C29H38O9
530.067733,5660303,C23H18O14 13C1
530.089231,3382930,C20H22O16 13C1
530.104291,5316244,C24H22O13 13C1
530.125329,4087447,C21H26O15 13C1
530.140594,7249561,C25H26O12 13C1
530.176981,8363679,C26H30O11 13C1
530.213438,6725284,C27H34O10 13C1
530.249832,4226730,C28H38O9 13C1
531.043695,13360927,C23H16O15
531.080131,27696932,C24H20O14
531.10118,8412968,C21H24O16
531.116504,28679978,C25H24O13
531.137681,6111021,C22H28O15
531.152883,31563568,C26H28O12
531.189281,30383924,C27H32O11
531.225678,19947322,C28H36O10
531.26209,8093504,C29H40O9
532.046652,2969523,C22H16O15 13C1
532.083615,7528377,C23H20O14 13C1
532.119756,7479230,C24H24O13 13C1
532.156166,8593347,C25H28O12 13C1
532.192651,8560585,C26H32O11 13C1
532.229003,5898190,C27H36O10 13C1
533.059442,24617032,C23H18O15
533.0958,31301710,C24H22O14
533.132148,31891540,C25H26O13
533.168567,39919704,C26H30O12
533.204949,29991006,C27H34O11
533.241275,14606435,C28H38O10
534.062699,5685468,C22H18O15 13C1
534.099055,9273569,C23H22O14 13C1
534.135586,9576678,C24H26O13 13C1
534.171865,10739948,C25H30O12 13C1
534.208246,10969329,C26H34O11 13C1
534.244697,4468983,C27H38O10 13C1
535.038578,10633579,C22H16O16
535.075076,27009392,C23H20O15
535.09034,7217522,C27H20O12
535.11147,32776566,C24H24O14
535.126663,7618936,C28H24O11
535.147824,36479356,C25H28O13
535.16305,6652285,C29H28O10
535.184203,39592320,C26H32O12
535.220612,23798150,C27H36O11
535.256986,7815563,C28H40O10
536.078336,6816258,C22H20O15 13C1
536.114761,8004103,C23H24O14 13C1
536.151167,8700428,C24H28O13 13C1
536.187571,10756626,C25H32O12 13C1
536.223871,6103575,C26H36O11 13C1
537.054307,17785488,C22H18O16
537.069603,10674833,C26H18O13
537.09072,28680852,C23H22O15
537.105903,9069207,C27H22O12
537.127113,31203994,C24H26O14
537.142377,9781916,C28H26O11
537.163489,37167776,C25H30O13
537.178789,7299745,C29H30O10
537.19989,26452644,C26H34O12
537.236298,9773738,C27H38O11
538.058238,3564320,C22H18O15 17O1
538.094098,9208613,C22H22O15 13C1
538.130509,7684907,C23H26O14 13C1
538.166897,10789680,C24H30O13 13C1
538.203181,7619381,C25H34O12 13C1
538.239661,2868026,C26H38O11 13C1
539.048777,10044334,C25H16O14
539.069943,21373874,C22H20O16
539.085248,16720819,C26H20O13
539.106375,25535414,C23H24O15
539.121589,14197688,C27H24O12
539.142771,27272124,C24H28O14
539.157991,11166654,C28H28O11
539.179129,26092480,C25H32O13
539.194313,10789827,C29H32O10
539.21555,13329350,C26H36O12
540.07343,4383808,C21H20O16 13C1
540.08829,5153859,C25H20O13 13C1
540.109724,4777030,C22H24O15 13C1
540.125136,4310088,C26H24O12 13C1
540.14609,5997643,C23H28O14 13C1
540.161423,4068429,C27H28O11 13C1
540.182595,7119952,C24H32O13 13C1
540.197939,4179026,C28H32O10 13C1
540.220693,3163221,C26H36O11 17O1
541.028016,5907656,C24H14O15
541.049231,9667787,C21H18O17
541.064465,17392844,C25H18O14
541.085663,21570768,C22H22O16
541.100902,19145938,C26H22O13
541.121997,18343124,C23H26O15
541.137328,17048790,C27H26O12
541.158492,17589466,C24H30O14
541.173714,16524508,C28H30O11
541.194803,11969759,C25H34O13
541.210072,12494049,C29H34O10
541.246571,6800615,C30H38O9
542.067676,3663194,C24H18O14 13C1
542.089,4830557,C21H22O16 13C1
542.104255,6194527,C25H22O13 13C1
542.125243,4363618,C22H26O15 13C1
542.140792,5694820,C26H26O12 13C1
542.161718,5334375,C23H30O14 13C1
542.177201,5834090,C27H30O11 13C1
542.198432,3319148,C24H34O13 13C1
542.213575,4506991,C28H34O10 13C1
543.043742,9766371,C24H16O15
543.064993,8701414,C21H20O17
543.080194,23242216,C25H20O14
543.101337,12445163,C22H24O16
543.116591,22160876,C26H24O13
543.137663,10708464,C23H28O15
543.152958,22291954,C27H28O12
543.173976,9922037,C24H32O14
543.189326,23995894,C28H32O11
543.225686,16655868,C29H36O10
544.083445,5842547,C24H20O14 13C1
544.119908,5686904,C25H24O13 13C1
544.156279,6825597,C26H28O12 13C1
544.192571,7128706,C27H32O11 13C1
544.228967,3790471,C28H36O10 13C1
545.059458,20424442,C24H18O15
545.095808,27404030,C25H22O14
545.117061,7268098,C22H26O16
545.132225,26191620,C26H26O13
545.168617,29861640,C27H30O12
545.205016,27928334,C28H34O11
545.241433,15787795,C29H38O10
545.277828,5781272,C30H42O9
546.062788,4065155,C23H18O15 13C1
546.099194,6989704,C24H22O14 13C1
546.135607,7096205,C25H26O13 13C1
546.172007,8013714,C26H30O12 13C1
546.208291,7907223,C27H34O11 13C1
546.244946,4925340,C28H38O10 13C1
547.038723,10455048,C23H16O16
547.075135,28026892,C24H20O15
547.111526,28420114,C25H24O14
547.147851,30189590,C26H28O13
547.184272,33335324,C27H32O12
547.220726,25077792,C28H36O11
547.257015,10070053,C29H40O10
548.07852,7153812,C23H20O15 13C1
548.114963,7940249,C24H24O14 13C1
548.151124,8571037,C25H28O13 13C1
548.187555,9234594,C26H32O12 13C1
548.224006,6596775,C27H36O11 13C1
548.260276,3025068,C28H40O10 13C1
549.0544,17967382,C23H18O16
549.090764,29239578,C24H22O15
549.105903,7227677,C28H22O12
549.127124,28616992,C25H26O14
549.163547,35924260,C26H30O13
549.199939,31369514,C27H34O12
549.236354,16656686,C28H38O11
550.057866,3496347,C22H18O16 13C1
550.094137,8137120,C23H22O15 13C1
550.130606,7317925,C24H26O14 13C1
550.166896,10938793,C25H30O13 13C1
550.203366,9431470,C26H34O12 13C1
550.239723,4876723,C27H38O11 13C1
551.070042,20752928,C23H20O16
551.085273,11594274,C27H20O13
551.106418,26389028,C24H24O15
551.121743,10013222,C28H24O12
551.14283,28518954,C25H28O14
551.158111,7383595,C29H28O11
551.179203,32418350,C26H32O13
551.21556,19999282,C27H36O12
552.073327,5040802,C22H20O16 13C1
552.109741,6728359,C23H24O15 13C1
552.146177,7359148,C24H28O14 13C1
552.182701,9308848,C25H32O13 13C1
552.219256,5376693,C26H36O12 13C1
553.049401,6966048,C22H18O17
553.064564,10595106,C26H18O14
553.085704,23374628,C23H22O16
553.10091,12921639,C27H22O13
553.122096,19966762,C24H26O15
553.137304,10201899,C28H26O12
553.158476,22293294,C25H30O14
553.17364,8907568,C29H30O11
553.194856,19442482,C26H34O13
553.21015,6163253,C30H34O10
553.231178,10005303,C27H38O12
554.089163,4246437,C22H22O16 13C1
554.12555,7318441,C23H26O15 13C1
554.14077,3611563,C27H26O12 13C1
554.161752,6081454,C24H30O14 13C1
554.197999,5176243,C25H34O13 13C1
554.233762,4024247,C26H38O12 13C1
555.043707,8334365,C25H16O15
555.064987,11004960,C22H20O17
555.080198,15903778,C26H20O14
555.101361,17640484,C23H24O16
555.116608,14347302,C27H24O13
555.137726,16477225,C24H28O15
555.152998,13003819,C28H28O12
555.174113,14167085,C25H32O14
555.18944,12790831,C29H32O11
555.210526,7867442,C26H36O13
555.22569,6573108,C30H36O10
556.083687,4992159,C25H20O14 13C1
556.104715,4164770,C22H24O16 13C1
556.119923,4455588,C26H24O13 13C1
556.141034,4091046,C23H28O15 13C1
556.156587,2882728,C27H28O12 13C1
556.177401,3194027,C24H32O14 13C1
556.192797,3341485,C28H32O11 13C1
557.059491,14085400,C25H18O15
557.080578,10513690,C22H22O17
557.095885,20229404,C26H22O14
557.117042,11103519,C23H26O16
557.132251,18459936,C27H26O13
557.153366,11152675,C24H30O15
557.168687,17526054,C28H30O12
557.189816,6270248,C25H34O14
557.20503,15871274,C29H34O11
557.241374,6794542,C30H38O10
558.062897,3775891,C24H18O15 13C1
558.099136,5655959,C25H22O14 13C1
558.135567,6426012,C26H26O13 13C1
558.158655,2866590,C24H29O15 2H1
558.172059,4898208,C27H30O12 13C1
558.2085,4672933,C28H34O11 13C1
559.075139,19672590,C25H20O15
559.111573,21245458,C26H24O14
559.147965,20770326,C27H28O13
559.18432,23506458,C28H32O12
559.220692,18247198,C29H36O11
559.257064,7900707,C30H40O10
560.07836,5828229,C24H20O15 13C1
560.114816,5877386,C25H24O14 13C1
560.151294,4284046,C26H28O13 13C1
560.187644,7343762,C27H32O12 13C1
560.223982,5209751,C28H36O11 13C1
561.054402,12267257,C24H18O16
561.090794,21802748,C25H22O15
561.127161,21704450,C26H26O14
561.163595,24096518,C27H30O13
561.199979,23572234,C28H34O12
561.236313,15757070,C29H38O11
562.094068,6303602,C24H22O15 13C1
562.130528,6606711,C25H26O14 13C1
562.166955,7294843,C26H30O13 13C1
562.203313,6893439,C27H34O12 13C1
562.239723,5975939,C28H38O11 13C1
563.07011,18853858,C24H20O16
563.106501,24063974,C25H24O15
563.121704,5976041,C29H24O12
563.142884,23637996,C26H28O14
563.179294,27897840,C27H32O13
563.215676,22327284,C28H36O12
563.252126,9121784,C29H40O11
564.073595,4083797,C23H20O16 13C1
564.109814,4550746,C24H24O15 13C1
564.14616,5607518,C25H28O14 13C1
564.182549,8892514,C26H32O13 13C1
564.219029,6271078,C27H36O12 13C1
565.049389,7844035,C23H18O17
565.064621,7925957,C27H18O14
565.085739,18854088,C24H22O16
565.101074,9031881,C28H22O13
565.122138,18968780,C25H26O15
565.137376,6287565,C29H26O12
565.158513,22556880,C26H30O14
565.194937,21410004,C27H34O13
565.231399,12366039,C28H38O12
566.089076,5173559,C23H22O16 13C1
566.125407,5534011,C24H26O15 13C1
566.16187,7483711,C25H30O14 13C1
566.198202,7319875,C26H34O13 13C1
566.234796,3539271,C27H38O12 13C1
567.064979,13775265,C23H20O17
567.080194,11350435,C27H20O14
567.101401,17445286,C24H24O16
567.116623,9187751,C28H24O13
567.137829,17527210,C25H28O15
567.15307,7557547,C29H28O12
567.174212,19673518,C26H32O14
567.18937,7426479,C30H32O11
567.210522,12497329,C27H36O13
568.06871,4473358,C22H20O17 13C1
568.083537,3770895,C26H20O14 13C1
568.10476,5173778,C23H24O16 13C1
568.14106,6926870,C24H28O15 13C1
568.177419,5132826,C25H32O14 13C1
568.213713,3269149,C26H36O13 13C1
569.059581,9859703,C26H18O15
569.080723,12857977,C23H22O17
569.095901,13365883,C27H22O14
569.117032,15053437,C24H26O16
569.132284,11776639,C28H26O13
569.153462,11711105,C25H30O15
569.168664,12972675,C29H30O12
569.189877,10039941,C26H34O14
569.204988,8540807,C30H34O11
570.099543,4756196,C26H22O14 13C1
570.120164,4334311,C23H26O16 13C1
570.135736,3937000,C27H26O13 13C1
570.156703,3547882,C24H30O15 13C1
570.171856,4244204,C28H30O12 13C1
571.075202,15627081,C26H20O15
571.096416,10867531,C23H24O17
571.111598,16397133,C27H24O14
571.132625,7820111,C24H28O16
571.147938,15168336,C28H28O13
571.169171,7918419,C25H32O15
571.184404,14037844,C29H32O12
571.205532,5878615,C26H36O14
571.220789,11318104,C30H36O11
572.078546,5006255,C25H20O15 13C1
572.11494,5370803,C26H24O14 13C1
572.151673,4268983,C27H28O13 13C1
572.18767,4309946,C28H32O12 13C1
572.224021,4064190,C29H36O11 13C1
573.054446,10728465,C25H18O16
573.090853,18314260,C26H22O15
573.127296,17298456,C27H26O14
573.163602,18248732,C28H30O13
573.20002,18084894,C29H34O12
573.236375,11580451,C30H38O11
574.057959,3740787,C24H18O16 13C1
574.094415,4981879,C25H22O15 13C1
574.130606,5583995,C26H26O14 13C1
574.166855,6460542,C27H30O13 13C1
574.203376,4846722,C28H34O12 13C1
574.239458,4424837,C29H38O11 13C1
575.070161,16282837,C25H20O16
575.106514,20329688,C26H24O15
575.142914,18920668,C27H28O14
575.179317,22164704,C28H32O13
575.215671,18560226,C29H36O12
575.252061,9860326,C30H40O11
576.073539,2966836,C24H20O16 13C1
576.109856,3413304,C25H24O15 13C1
576.146296,5436731,C26H28O14 13C1
576.182625,7648575,C27H32O13 13C1
576.219003,6010178,C28H36O12 13C1
576.255571,3675462,C29H40O11 13C1
577.049358,6477200,C24H18O17
577.085849,18871698,C25H22O16
577.122184,20395414,C26H26O15
577.15858,19936666,C27H30O14
577.194958,23180700,C28H34O13
577.231335,14579104,C29H38O12
578.089242,4728303,C24H22O16 13C1
578.12558,5199346,C25H26O15 13C1
578.161953,6477301,C26H30O14 13C1
578.198169,4879865,C27H34O13 13C1
578.234805,5936636,C28H38O12 13C1
579.064982,12842566,C24H20O17
579.080206,7673416,C28H20O14
579.101449,19314250,C25H24O16
579.116697,7018059,C29H24O13
579.137837,20280908,C26H28O15
579.153202,8091214,C30H28O12
579.174227,22165072,C27H32O14
579.210679,17561170,C28H36O13
579.246843,7845462,C29H40O12
580.068385,3069598,C23H20O17 13C1
580.104816,5248674,C24H24O16 13C1
580.141191,3659429,C25H28O15 13C1
580.177557,6035112,C26H32O14 13C1
580.214052,7165611,C27H36O13 13C1
581.059698,8992500,C27H18O15
581.080701,13072118,C24H22O17
581.09605,9680631,C28H22O14
581.117171,15202041,C25H26O16
581.132288,9123578,C29H26O13
581.153508,18249468,C26H30O15
581.16875,9041661,C30H30O12
581.189904,17348350,C27H34O14
581.226239,10696450,C28H38O13
582.084053,5207882,C23H22O17 13C1
582.099245,3073867,C27H22O14 13C1
582.120283,3528525,C24H26O16 13C1
582.135827,3241807,C28H26O13 13C1
582.156917,5236560,C25H30O15 13C1
582.193204,5396307,C26H34O14 13C1
582.229986,4077398,C27H38O13 13C1
583.059995,7468955,C23H20O18
583.075217,13203356,C27H20O15
583.096441,12875678,C24H24O17
583.111598,13449119,C28H24O14
583.132752,11663265,C25H28O16
583.148014,11450274,C29H28O13
583.169224,11253667,C26H32O15
583.184453,11630501,C30H32O12
583.205466,10033062,C27H36O14
583.220974,6297512,C31H36O11
584.07838,3094509,C26H20O15 13C1
584.099433,3377134,C23H24O17 13C1
584.114874,4024304,C27H24O14 13C1
584.136234,3258353,C24H28O16 13C1
584.15129,3794931,C28H28O13 13C1
584.17261,4839412,C25H32O15 13C1
584.187893,3807221,C29H32O12 13C1
585.054619,10483770,C26H18O16
585.090989,15054908,C27H22O15
585.11204,8312894,C24H26O17
585.127349,15595583,C28H26O14
585.148464,7379009,C25H30O16
585.163725,14530626,C29H30O13
585.184801,7059524,C26H34O15
585.20011,14334021,C30H34O12
585.236468,6330440,C31H38O11
586.057389,3790983,C25H18O16 13C1
586.094228,5781642,C26H22O15 13C1
586.130848,3553420,C27H26O14 13C1
586.203327,4098194,C29H34O12 13C1
587.070132,15972562,C26H20O16
587.106556,18233558,C27H24O15
587.142951,16890072,C28H28O14
587.17939,16709850,C29H32O13
587.215703,14711005,C30H36O12
588.073479,4905244,C25H20O16 13C1
588.10981,5241118,C26H24O15 13C1
588.146292,4303137,C27H28O14 13C1
588.182555,5224740,C28H32O13 13C1
588.218922,3950886,C29H36O12 13C1
589.049373,8632673,C25H18O17
589.085821,19954020,C26H22O16
589.12222,17840486,C27H26O15
589.158591,19708264,C28H30O14
589.195016,19904874,C29H34O13
589.231416,13171054,C30H38O12
590.089103,5798313,C25H22O16 13C1
590.12577,7920043,C26H26O15 13C1
590.162029,5200302,C27H30O14 13C1
